61.41229429486761,-11.560908691426423,-64.49956827562465
62.034470975746665,19.428436328405496,-93.38606980282309
62.13027146003211,19.65908799044102,-93.84486235383132
58.013670390038456,-17.625280404222533,82.89236549653008
64.5649356096814,29.00567981542258,-184.0260726801548
56.626990282757724,-78.65627849305267,151.51862496800712
-81.69166376502783,-1347.0041628923163,5346.905022443359
61.718260758287826,20.423771895233227,-84.22462344943972
62.04109073300287,18.07341790743485,-88.26214056017368
63.057442591766375,-3.7998820277503906,-122.60622957905869
62.05628214748619,19.81403282299956,-90.50997588596242
61.390790940002155,7.450322635780096,-65.1285016484969
186.85881984855754,1365.3419303255994,-4713.859430536138
61.3918186777136,27.401244523696207,-65.700170507195
62.10035335001214,17.8966076116438,-90.88677521634179
61.823960540118854,29.31735266060781,-89.55523940838995
65.4809479761852,65.71157043711993,-209.69103984410435
64.17384307324572,28.07934291793247,-168.09177518064666
55.82422957894372,-76.65810982832267,172.0968324482667
42.26223221757418,-200.1424415636023,686.492703720024
62.81704143087777,104.50448070811015,-179.2336574690447
64.44492303271922,22.603853165916124,-179.1363958726493
63.07215622114221,-4.927894468276012,-123.20570751824089
61.46315492179859,13.246029916074276,-68.6388116694889
62.644217488856604,0.4324657107512218,-105.77018411514345
63.1023655970425,15.701694908827301,-124.43652922416469
62.1237963548245,19.16114808868927,-93.20149158785168
275.2693637807264,3180.224432112328,-7736.608839239283
62.95736025314643,2.0942430429902257,-118.52857120042879
57.66981260978528,-9.018214484601085,85.12720440334124
57.528474188509016,-42.53606586281848,102.66073206077613
57.3083716561597,-42.68837671228667,103.35505427283009
56.499212551342175,-78.06053584907788,151.6196224433684
61.828477447624984,14.435303397868235,-79.94073210304535
61.4697955512049,7.996006372810495,-66.83759696068442
61.36200533592481,9.193714547495599,-66.25802112267283
58.000409723797596,-6.972956092046016,76.12084070874992
62.09053768082648,19.436555856310658,-94.0527906415491
61.44936795205294,11.76394864093517,-65.87718406197135
61.52400328611412,12.374571516585352,-72.16365929606779
61.42602344629102,8.95898364993542,-66.83759803623285
43.784328813932845,-184.72748298832636,627.743637502577
