397.7331848144531,136.16090393066406
292.3776550292969,393.98406982421875
451.4809265136719,232.9068145751953
204.24136352539062,498.0622863769531
622.800048828125,326.4000244140625
298.59844970703125,398.1312561035156
584.0586547851562,347.5686340332031
675.6480712890625,233.280029296875
450.8836975097656,232.9068145751953
104.50946807861328,243.8554229736328
702.3036499023438,232.9068145751953
452.7360534667969,231.55201721191406
704.6923828125,235.89279174804688
779.342041015625,361.3041687011719
355.3321838378906,185.1310577392578
627.0,349.0
452.04486083984375,232.24322509765625
313.0,224.0
603.1689453125,465.8136291503906
601.9745483398438,465.8136291503906
236.49000549316406,132.57772827148438
74.0,471.0
826.1224365234375,378.2247314453125
306.8928527832031,153.44642639160156
449.97125244140625,236.3904266357422
246.00001525878906,504.0000305175781
627.6000366210938,349.20001220703125
103.68000793457031,216.00001525878906
766.8009033203125,343.9854736328125
362.88006591796875,155.52001953125
450.3860168457031,233.90213012695312
395.7120361328125,183.1680145263672
452.1600036621094,231.8400115966797
304.1280212402344,158.97601318359375
222.1572723388672,501.64544677734375
343.8720397949219,200.44801330566406
246.0,504.0
266.25030517578125,126.90435028076172
298.59844970703125,141.00482177734375
877.8795166015625,158.2572021484375
773.96728515625,347.5686340332031
238.8787841796875,505.12908935546875
677.0,233.0
221.87522888183594,194.91842651367188
246.75843811035156,503.8848571777344
637.806396484375,383.40045166015625
606.1549072265625,394.1499938964844
591.2250366210938,415.64910888671875
777.5504760742188,361.9013671875
104.50946807861328,244.8507537841797
115.20000457763672,214.5600128173828
973.4400634765625,272.1600036621094
492.6874694824219,368.2714538574219
1081.2000732421875,96.0
453.0,232.0
316.2240295410156,120.96001434326172
182.47682189941406,348.3648376464844
223.94883728027344,499.7376708984375
345.6000061035156,398.4000244140625
639.3600463867188,452.7360534667969
391.16400146484375,140.34127807617188
223.9488525390625,191.10302734375
676.800048828125,232.8000030517578
152.0640106201172,508.03204345703125
873.6000366210938,144.0
607.5648803710938,404.35205078125
115.20000457763672,208.8000030517578
386.4000244140625,129.60000610351562
594.8081665039062,340.40228271484375
617.103515625,348.3648681640625
286.0,157.0
520.800048828125,396.0000305175781
114.04801940917969,257.1264343261719
151.37281799316406,505.9584655761719
694.800048828125,228.00001525878906
113.76000213623047,257.760009765625
386.0,129.0
827.1177978515625,379.2200622558594
183.1680145263672,349.0560302734375
246.24000549316406,504.0000305175781
343.38824462890625,397.135986328125
268.7386474609375,114.66181945800781
292.0320129394531,393.9840393066406
945.9600219726562,236.49000549316406
1039.1226806640625,113.46742248535156
114.04801177978516,214.2720184326172
394.5600280761719,184.32000732421875
308.4000244140625,150.0
433.20001220703125,158.40000915527344
224.0,201.0
295.488037109375,145.15200805664062
287.0,233.0
620.0064697265625,350.4384460449219
1080.345703125,82.94401550292969
111.97441864013672,213.58082580566406
200.44801330566406,134.7840118408203
115.20000457763672,208.8000030517578
111.0786361694336,254.40591430664062
372.96002197265625,148.32000732421875
206.53060913085938,106.99778747558594
249.60000610351562,141.60000610351562
695.52001953125,296.6400146484375
109.90081787109375,257.1264343261719
696.0,228.0
298.94403076171875,141.69601440429688
695.52001953125,227.52000427246094
287.0,116.0
104.4000015258789,216.00001525878906
408.0000305175781,390.0000305175781
594.2109985351562,415.0518798828125
604.6619262695312,393.1546630859375
871.9075927734375,125.41136169433594
224.40000915527344,200.40000915527344
630.0427856445312,388.17803955078125
385.20001220703125,168.0
990.1441040039062,202.176025390625
240.07318115234375,515.9782104492188
388.1780090332031,139.345947265625
114.04801177978516,252.28802490234375
409.0,390.0
1022.2849731445312,101.60641479492188
109.4861068725586,296.1101379394531
493.5168762207031,369.1008605957031
930.6318969726562,383.2013854980469
614.6151733398438,343.38824462890625
200.44801330566406,91.5840072631836
1042.7059326171875,111.0786361694336
245.3760223388672,504.5760498046875
151.20001220703125,508.32000732421875
270.0,132.0
875.52001953125,138.24000549316406
138.93121337890625,155.52001953125
250.0,142.0
642.0,385.0
354.7350158691406,182.74227905273438
697.0,297.0
397.135986328125,137.3553009033203
222.91201782226562,196.9920196533203
111.97442626953125,213.99557495117188
308.1600036621094,149.760009765625
115.20000457763672,214.8000030517578
256.32000732421875,92.16000366210938
519.8400268554688,396.0000305175781
286.0,118.0
243.36001586914062,506.8800048828125
279.4881896972656,128.9945526123047
389.0,166.0
182.14508056640625,349.3602294921875
1079.93115234375,84.60289764404297
262.0,225.0
351.1518249511719,157.66000366210938
184.32000732421875,351.3600158691406
111.97442626953125,256.2970275878906
355.20001220703125,188.40000915527344
103.68000793457031,216.00001525878906
676.800048828125,231.8400115966797
247.20001220703125,126.00000762939453
381.5424499511719,130.63682556152344
362.8800354003906,157.24801635742188
516.0,363.0
641.0,376.0
388.8000183105469,165.60000610351562
256.8000183105469,92.4000015258789
1038.873779296875,114.04801940917969
621.0848388671875,385.1920471191406
277.69659423828125,161.24317932128906
103.68001556396484,244.68482971191406
1042.7059326171875,121.82818603515625
223.0,277.0
304.8192443847656,159.66722106933594
110.48143768310547,253.8087158203125
